I.No	gene_symbol	gene_ensembl_id	mirna_name	mirna_db_id	interaction_score
302	PLPPR4	ENSG00000117600	hsa-miR-217-3p	MIMAT0037308	0.91668683411208
303	ZNF148	ENSG00000163848	hsa-miR-217-3p	MIMAT0037308	0.916674262407685
304	KRTAP24-1	ENSG00000188694	hsa-miR-7851-3p	MIMAT0030426	0.916533557007579
305	CARD16	ENSG00000204397	hsa-miR-7851-3p	MIMAT0030426	0.916261585315913
306	WDR6	ENSG00000178252	hsa-miR-7851-3p	MIMAT0030426	0.915941498398194
307	SLC16A14	ENSG00000163053	hsa-miR-3682-3p	MIMAT0018110	0.915935098616053
308	SETD7	ENSG00000145391	hsa-miR-3682-3p	MIMAT0018110	0.915792909336782
309	F13A1	ENSG00000124491	hsa-miR-3682-3p	MIMAT0018110	0.91564825195039
310	CD320	ENSG00000167775	hsa-miR-7851-3p	MIMAT0030426	0.915564508071854
311	BCO1	ENSG00000135697	hsa-miR-3682-3p	MIMAT0018110	0.915469341371227
312	ELOF1	ENSG00000130165	hsa-miR-7851-3p	MIMAT0030426	0.915431661706458
313	G6PC3	ENSG00000141349	hsa-miR-7851-3p	MIMAT0030426	0.915349969638537
314	PTCD3	ENSG00000132300	hsa-miR-649	MIMAT0003319	0.914734806511597
315	FSD1L	ENSG00000106701	hsa-miR-217-3p	MIMAT0037308	0.914463348674138
316	ANKH	ENSG00000154122	hsa-miR-649	MIMAT0003319	0.914261198050538
317	LHX1	ENSG00000273706	hsa-miR-649	MIMAT0003319	0.913543317553819
318	CRACDL	ENSG00000196872	hsa-miR-3682-3p	MIMAT0018110	0.913415243898686
319	CCDC40	ENSG00000141519	hsa-miR-7851-3p	MIMAT0030426	0.913340742369577
320	DRAM2	ENSG00000156171	hsa-miR-3682-3p	MIMAT0018110	0.913338126202916
321	EFNB1	ENSG00000090776	hsa-miR-3682-3p	MIMAT0018110	0.913186830136954
322	PHTF2	ENSG00000006576	hsa-miR-217-3p	MIMAT0037308	0.913032449116733
323	PPP1R18	ENSG00000146112	hsa-miR-7851-3p	MIMAT0030426	0.912950223803365
324	CHD1L	ENSG00000131778	hsa-miR-649	MIMAT0003319	0.912883577674008
325	PIGA	ENSG00000165195	hsa-miR-649	MIMAT0003319	0.912841271185607
326	POGZ	ENSG00000143442	hsa-miR-649	MIMAT0003319	0.912743114935052
327	PCDH9	ENSG00000184226	hsa-miR-217-3p	MIMAT0037308	0.912613909326948
328	STXBP1	ENSG00000136854	hsa-miR-3682-3p	MIMAT0018110	0.911746474976836
329	PNISR	ENSG00000132424	hsa-miR-649	MIMAT0003319	0.911717505521567
330	ZNF571	ENSG00000180479	hsa-miR-3682-3p	MIMAT0018110	0.911613838697071
331	CCDC6	ENSG00000108091	hsa-miR-649	MIMAT0003319	0.911598317042906
332	NKAIN2	ENSG00000188580	hsa-miR-3682-3p	MIMAT0018110	0.911539280141414
333	EDAR	ENSG00000135960	hsa-miR-3682-3p	MIMAT0018110	0.911178014364103
334	NMNAT3	ENSG00000163864	hsa-miR-3682-3p	MIMAT0018110	0.911168825626361
335	NHLRC2	ENSG00000196865	hsa-miR-3682-3p	MIMAT0018110	0.911085717549335
336	CLN8	ENSG00000182372	hsa-miR-7851-3p	MIMAT0030426	0.91093002814512
337	MED4	ENSG00000136146	hsa-miR-7851-3p	MIMAT0030426	0.910927278159863
338	WDR47	ENSG00000085433	hsa-miR-7851-3p	MIMAT0030426	0.910866467512866
339	EIF4E	ENSG00000151247	hsa-miR-217-3p	MIMAT0037308	0.910742138778299
340	CRIM1	ENSG00000150938	hsa-miR-7851-3p	MIMAT0030426	0.910481090509111
341	MAL2	ENSG00000147676	hsa-miR-7851-3p	MIMAT0030426	0.910325303729085
342	CACNG6	ENSG00000130433	hsa-miR-7851-3p	MIMAT0030426	0.910252621207593
343	AC078927.1	ENSG00000228144	hsa-miR-3682-3p	MIMAT0018110	0.910101759065781
344	CCT3	ENSG00000163468	hsa-miR-3682-3p	MIMAT0018110	0.91004404300782
345	CHRDL1	ENSG00000101938	hsa-miR-649	MIMAT0003319	0.909787727158424
346	CARF	ENSG00000138380	hsa-miR-217-3p	MIMAT0037308	0.909526247391868
347	RPS6KA5	ENSG00000100784	hsa-miR-649	MIMAT0003319	0.909497643374755
348	OTOF	ENSG00000115155	hsa-miR-3682-3p	MIMAT0018110	0.909449732856189
349	SIGLEC5	ENSG00000105501	hsa-miR-217-3p	MIMAT0037308	0.909198904334621
350	ANGPT1	ENSG00000154188	hsa-miR-3682-3p	MIMAT0018110	0.909010715840836
351	GPR65	ENSG00000140030	hsa-miR-3682-3p	MIMAT0018110	0.90854853196057
352	FRMD4A	ENSG00000151474	hsa-miR-649	MIMAT0003319	0.908531793612928
353	PPM1K	ENSG00000163644	hsa-miR-217-3p	MIMAT0037308	0.907993468230423
354	PML	ENSG00000140464	hsa-miR-7851-3p	MIMAT0030426	0.907909721473628
355	SFT2D2	ENSG00000213064	hsa-miR-217-3p	MIMAT0037308	0.907861242657791
356	NRCAM	ENSG00000091129	hsa-miR-217-3p	MIMAT0037308	0.907790978916358
357	KIF3B	ENSG00000101350	hsa-miR-3682-3p	MIMAT0018110	0.907633634185241
358	SNX1	ENSG00000028528	hsa-miR-7851-3p	MIMAT0030426	0.907614937842046
359	ZNF615	ENSG00000197619	hsa-miR-3682-3p	MIMAT0018110	0.907397848321366
360	AAK1	ENSG00000115977	hsa-miR-217-3p	MIMAT0037308	0.907010438654631
361	PLPP7	ENSG00000160539	hsa-miR-7851-3p	MIMAT0030426	0.906562214959954
362	IYD	ENSG00000009765	hsa-miR-3682-3p	MIMAT0018110	0.906477395994933
363	TMED2	ENSG00000086598	hsa-miR-649	MIMAT0003319	0.90580978341827
364	HSF4	ENSG00000102878	hsa-miR-7851-3p	MIMAT0030426	0.905809627548132
365	PRSS56	ENSG00000237412	hsa-miR-7851-3p	MIMAT0030426	0.905650580369641
366	GATA4	ENSG00000136574	hsa-miR-3682-3p	MIMAT0018110	0.905589795962988
367	GRIA3	ENSG00000125675	hsa-miR-217-3p	MIMAT0037308	0.90546510679123
368	STAMBP	ENSG00000124356	hsa-miR-649	MIMAT0003319	0.905386163458629
369	RNF227	ENSG00000179859	hsa-miR-7851-3p	MIMAT0030426	0.905353029231375
370	SLC12A2	ENSG00000064651	hsa-miR-649	MIMAT0003319	0.905066459018938
371	LRRC7	ENSG00000033122	hsa-miR-3682-3p	MIMAT0018110	0.904730003379329
372	RRP8	ENSG00000132275	hsa-miR-7851-3p	MIMAT0030426	0.904639551613616
373	SPATA5	ENSG00000145375	hsa-miR-649	MIMAT0003319	0.904555281838317
374	RSBN1L	ENSG00000187257	hsa-miR-649	MIMAT0003319	0.904422695504107
375	UGDH	ENSG00000109814	hsa-miR-7851-3p	MIMAT0030426	0.904380091779077
376	VWA5A	ENSG00000110002	hsa-miR-7851-3p	MIMAT0030426	0.904235773836834
377	PRPF40A	ENSG00000196504	hsa-miR-217-3p	MIMAT0037308	0.904173873910562
378	POMT1	ENSG00000130714	hsa-miR-7851-3p	MIMAT0030426	0.904130783101356
379	TTN	ENSG00000155657	hsa-miR-3682-3p	MIMAT0018110	0.903800460231806
380	SLC35A2	ENSG00000102100	hsa-miR-649	MIMAT0003319	0.903665451228694
381	PURA	ENSG00000185129	hsa-miR-649	MIMAT0003319	0.903556067822464
382	CCDC80	ENSG00000091986	hsa-miR-3682-3p	MIMAT0018110	0.903513579443566
383	STXBP1	ENSG00000136854	hsa-miR-7851-3p	MIMAT0030426	0.903407779783231
384	INO80D	ENSG00000114933	hsa-miR-217-3p	MIMAT0037308	0.903168949118301
385	ARHGEF38	ENSG00000236699	hsa-miR-3682-3p	MIMAT0018110	0.903158359761831
386	BOLA2	ENSG00000183336	hsa-miR-3682-3p	MIMAT0018110	0.903079043629738
387	SPINK7	ENSG00000145879	hsa-miR-3682-3p	MIMAT0018110	0.902450114315428
388	GNG11	ENSG00000127920	hsa-miR-3682-3p	MIMAT0018110	0.902249293572587
389	APH1B	ENSG00000138613	hsa-miR-7851-3p	MIMAT0030426	0.902039288089128
390	DDX1	ENSG00000079785	hsa-miR-217-3p	MIMAT0037308	0.902006591240929
391	SORBS1	ENSG00000095637	hsa-miR-649	MIMAT0003319	0.902001279845046
392	NKX6-2	ENSG00000148826	hsa-miR-3682-3p	MIMAT0018110	0.901855898993567
393	UBR3	ENSG00000144357	hsa-miR-3682-3p	MIMAT0018110	0.901804643718431
394	GPR180	ENSG00000152749	hsa-miR-649	MIMAT0003319	0.901784461478103
395	CNTN5	ENSG00000149972	hsa-miR-649	MIMAT0003319	0.90168181879992
396	SLC17A5	ENSG00000119899	hsa-miR-3682-3p	MIMAT0018110	0.901579718459027
397	NR2C2	ENSG00000177463	hsa-miR-649	MIMAT0003319	0.901388096270731
398	TXNRD2	ENSG00000184470	hsa-miR-7851-3p	MIMAT0030426	0.901363485956335
399	RARA	ENSG00000131759	hsa-miR-7851-3p	MIMAT0030426	0.901208159782457
400	TXLNA	ENSG00000084652	hsa-miR-7851-3p	MIMAT0030426	0.901162216952648
401	CNKSR2	ENSG00000149970	hsa-miR-3682-3p	MIMAT0018110	0.901088641601909
402	NOP9	ENSG00000196943	hsa-miR-7851-3p	MIMAT0030426	0.901036152980548
403	DCUN1D5	ENSG00000137692	hsa-miR-3682-3p	MIMAT0018110	0.900917712560816
404	KIF2A	ENSG00000068796	hsa-miR-7851-3p	MIMAT0030426	0.900645503980597
405	ST8SIA3	ENSG00000177511	hsa-miR-7851-3p	MIMAT0030426	0.900287366244641
406	RUBCN	ENSG00000145016	hsa-miR-3682-3p	MIMAT0018110	0.899570244593439
407	ZSWIM5	ENSG00000162415	hsa-miR-7851-3p	MIMAT0030426	0.899451521305834
408	AC068547.1	ENSG00000283228	hsa-miR-649	MIMAT0003319	0.899115022791218
409	CYP46A1	ENSG00000036530	hsa-miR-217-3p	MIMAT0037308	0.899089230375262
410	NAMPT	ENSG00000105835	hsa-miR-3682-3p	MIMAT0018110	0.898921630448012
411	GRIK2	ENSG00000164418	hsa-miR-7851-3p	MIMAT0030426	0.89882554100497
412	EIF1AX	ENSG00000173674	hsa-miR-217-3p	MIMAT0037308	0.89868151168772
413	NETO1	ENSG00000166342	hsa-miR-3682-3p	MIMAT0018110	0.898660900760467
414	SCN1A	ENSG00000144285	hsa-miR-3682-3p	MIMAT0018110	0.898562298829074
415	YLPM1	ENSG00000119596	hsa-miR-3682-3p	MIMAT0018110	0.898244710206824
416	FAM199X	ENSG00000123575	hsa-miR-217-3p	MIMAT0037308	0.898150870865825
417	POU6F2	ENSG00000106536	hsa-miR-649	MIMAT0003319	0.897649430686237
418	OR7A5	ENSG00000188269	hsa-miR-3682-3p	MIMAT0018110	0.89740549818656
419	OR9Q1	ENSG00000186509	hsa-miR-3682-3p	MIMAT0018110	0.897132557585005
420	C1orf21	ENSG00000116667	hsa-miR-7851-3p	MIMAT0030426	0.897010318590431
421	CXADR	ENSG00000154639	hsa-miR-7851-3p	MIMAT0030426	0.896980238052839
422	RASSF4	ENSG00000107551	hsa-miR-7851-3p	MIMAT0030426	0.89683231076297
423	OAS1	ENSG00000089127	hsa-miR-649	MIMAT0003319	0.896805223513897
424	NPEPPS	ENSG00000141279	hsa-miR-217-3p	MIMAT0037308	0.896618899908856
425	POU3F4	ENSG00000196767	hsa-miR-217-3p	MIMAT0037308	0.896381883039411
426	EML5	ENSG00000165521	hsa-miR-3682-3p	MIMAT0018110	0.896374775086321
427	CYYR1	ENSG00000166265	hsa-miR-3682-3p	MIMAT0018110	0.896373103378466
428	SNX18	ENSG00000178996	hsa-miR-217-3p	MIMAT0037308	0.896104618031791
429	SP5	ENSG00000204335	hsa-miR-649	MIMAT0003319	0.896085747194037
430	TET2	ENSG00000168769	hsa-miR-3682-3p	MIMAT0018110	0.895946199334091
431	HHLA1	ENSG00000132297	hsa-miR-3682-3p	MIMAT0018110	0.89558266760037
432	MCFD2	ENSG00000180398	hsa-miR-217-3p	MIMAT0037308	0.895376696416339
433	RNF130	ENSG00000113269	hsa-miR-7851-3p	MIMAT0030426	0.89532780730715
434	MPHOSPH6	ENSG00000135698	hsa-miR-7851-3p	MIMAT0030426	0.895232703767156
435	GPR155	ENSG00000163328	hsa-miR-3682-3p	MIMAT0018110	0.895138417958395
436	TAF13	ENSG00000197780	hsa-miR-649	MIMAT0003319	0.89490250388957
437	CDH6	ENSG00000113361	hsa-miR-3682-3p	MIMAT0018110	0.894867353172029
438	EIF2B2	ENSG00000119718	hsa-miR-7851-3p	MIMAT0030426	0.89479831293566
439	LRP2BP	ENSG00000109771	hsa-miR-3682-3p	MIMAT0018110	0.894765425436031
440	HMBOX1	ENSG00000147421	hsa-miR-7851-3p	MIMAT0030426	0.894618832208396
441	AC005520.1	ENSG00000258653	hsa-miR-649	MIMAT0003319	0.894294942210156
442	GABRG2	ENSG00000113327	hsa-miR-3682-3p	MIMAT0018110	0.894075350919673
443	NAMPT	ENSG00000105835	hsa-miR-217-3p	MIMAT0037308	0.894055553258982
444	LRRC7	ENSG00000033122	hsa-miR-649	MIMAT0003319	0.893983082738189
445	COPS2	ENSG00000166200	hsa-miR-649	MIMAT0003319	0.893917583252668
446	FZD3	ENSG00000104290	hsa-miR-3682-3p	MIMAT0018110	0.89386072287759
447	SHTN1	ENSG00000187164	hsa-miR-649	MIMAT0003319	0.893482174207407
448	RBM46	ENSG00000151962	hsa-miR-3682-3p	MIMAT0018110	0.893039829264285
449	IGSF10	ENSG00000152580	hsa-miR-217-3p	MIMAT0037308	0.892930273802782
450	BEST4	ENSG00000142959	hsa-miR-7851-3p	MIMAT0030426	0.892573715916402
451	EIF5B	ENSG00000158417	hsa-miR-3682-3p	MIMAT0018110	0.892478840821252
452	FAM120C	ENSG00000184083	hsa-miR-3682-3p	MIMAT0018110	0.892105618284241
453	SLC41A1	ENSG00000133065	hsa-miR-217-3p	MIMAT0037308	0.891202941075897
454	PCDH20	ENSG00000280165	hsa-miR-649	MIMAT0003319	0.89105356683341
455	ZDHHC24	ENSG00000174165	hsa-miR-7851-3p	MIMAT0030426	0.891021126350415
456	RANBP2	ENSG00000153201	hsa-miR-217-3p	MIMAT0037308	0.890652750293152
457	CTNNA3	ENSG00000183230	hsa-miR-7851-3p	MIMAT0030426	0.8906434268813
458	GAPVD1	ENSG00000165219	hsa-miR-649	MIMAT0003319	0.890506536335744
459	SULT1C4	ENSG00000198075	hsa-miR-3682-3p	MIMAT0018110	0.890372429774149
460	BMPR2	ENSG00000204217	hsa-miR-649	MIMAT0003319	0.890311698639941
461	RCCD1	ENSG00000166965	hsa-miR-7851-3p	MIMAT0030426	0.890263454378428
462	AP1B1	ENSG00000100280	hsa-miR-3682-3p	MIMAT0018110	0.890154807836908
463	IRS1	ENSG00000169047	hsa-miR-3682-3p	MIMAT0018110	0.889149629987387
464	OR51L1	ENSG00000176798	hsa-miR-7851-3p	MIMAT0030426	0.888791234780264
465	VAPB	ENSG00000124164	hsa-miR-217-3p	MIMAT0037308	0.888790987859765
466	UBE2D3	ENSG00000109332	hsa-miR-217-3p	MIMAT0037308	0.888749755048096
467	PDE4B	ENSG00000184588	hsa-miR-217-3p	MIMAT0037308	0.888733521728819
468	STAM	ENSG00000136738	hsa-miR-649	MIMAT0003319	0.888680345821403
469	ARMCX4	ENSG00000196440	hsa-miR-217-3p	MIMAT0037308	0.888630388725658
470	SLC35C2	ENSG00000080189	hsa-miR-649	MIMAT0003319	0.888586345386918
471	GPALPP1	ENSG00000133114	hsa-miR-3682-3p	MIMAT0018110	0.888522299060332
472	AGPS	ENSG00000018510	hsa-miR-3682-3p	MIMAT0018110	0.888470229752966
473	ZNF638	ENSG00000075292	hsa-miR-3682-3p	MIMAT0018110	0.887884095307185
474	INPP4B	ENSG00000109452	hsa-miR-3682-3p	MIMAT0018110	0.887701549176251
475	CC2D2B	ENSG00000188649	hsa-miR-7851-3p	MIMAT0030426	0.887584251310733
476	AFAP1L2	ENSG00000169129	hsa-miR-649	MIMAT0003319	0.88744118442277
477	DNASE1L1	ENSG00000013563	hsa-miR-7851-3p	MIMAT0030426	0.887218979194918
478	BRPF3	ENSG00000096070	hsa-miR-7851-3p	MIMAT0030426	0.887203229499715
479	ZBTB8B	ENSG00000273274	hsa-miR-649	MIMAT0003319	0.887104171613615
480	PURB	ENSG00000146676	hsa-miR-217-3p	MIMAT0037308	0.887017159711171
481	ZNF644	ENSG00000122482	hsa-miR-649	MIMAT0003319	0.886921684195846
482	USP47	ENSG00000170242	hsa-miR-217-3p	MIMAT0037308	0.886892605609171
483	ARL14EPL	ENSG00000268223	hsa-miR-7851-3p	MIMAT0030426	0.886623336094458
484	RFX8	ENSG00000196460	hsa-miR-217-3p	MIMAT0037308	0.886280130089936
485	TTC34	ENSG00000215912	hsa-miR-7851-3p	MIMAT0030426	0.885486601341326
486	BOLL	ENSG00000152430	hsa-miR-217-3p	MIMAT0037308	0.885405494591053
487	PROS1	ENSG00000184500	hsa-miR-3682-3p	MIMAT0018110	0.885253248762095
488	APBB2	ENSG00000163697	hsa-miR-217-3p	MIMAT0037308	0.885208453474467
489	CLEC5A	ENSG00000258227	hsa-miR-217-3p	MIMAT0037308	0.885204440181555
490	PLEKHA1	ENSG00000107679	hsa-miR-649	MIMAT0003319	0.88514484625462
491	ICE2	ENSG00000128915	hsa-miR-649	MIMAT0003319	0.884869559585692
492	MIER2	ENSG00000105556	hsa-miR-217-3p	MIMAT0037308	0.884658342107949
493	SPRY4	ENSG00000187678	hsa-miR-649	MIMAT0003319	0.884647405536287
494	DIPK2A	ENSG00000181744	hsa-miR-7851-3p	MIMAT0030426	0.88458595612026
495	SFT2D2	ENSG00000213064	hsa-miR-7851-3p	MIMAT0030426	0.884555103975141
496	NEGR1	ENSG00000172260	hsa-miR-649	MIMAT0003319	0.884523019427907
497	TCERG1L	ENSG00000176769	hsa-miR-3682-3p	MIMAT0018110	0.884481011369621
498	DYRK1A	ENSG00000157540	hsa-miR-649	MIMAT0003319	0.884021757039002
499	GPC6	ENSG00000183098	hsa-miR-3682-3p	MIMAT0018110	0.883972255848083
500	SIPA1L3	ENSG00000105738	hsa-miR-649	MIMAT0003319	0.883922701058455
501	SUCLA2	ENSG00000136143	hsa-miR-3682-3p	MIMAT0018110	0.883869664037695
502	ZIK1	ENSG00000171649	hsa-miR-3682-3p	MIMAT0018110	0.883769541559051
503	GOLIM4	ENSG00000173905	hsa-miR-7851-3p	MIMAT0030426	0.883753635828205
504	ZBTB8B	ENSG00000273274	hsa-miR-7851-3p	MIMAT0030426	0.88336601104057
505	ZNF330	ENSG00000109445	hsa-miR-217-3p	MIMAT0037308	0.883350393733388
506	RAP1B	ENSG00000127314	hsa-miR-649	MIMAT0003319	0.883346422742113
507	EFL1	ENSG00000140598	hsa-miR-3682-3p	MIMAT0018110	0.883233861157029
508	GABRA2	ENSG00000151834	hsa-miR-649	MIMAT0003319	0.882775599524663
509	CPNE4	ENSG00000196353	hsa-miR-649	MIMAT0003319	0.882672707368464
510	ATL1	ENSG00000198513	hsa-miR-3682-3p	MIMAT0018110	0.882606653023297
511	SLC2A4RG	ENSG00000125520	hsa-miR-649	MIMAT0003319	0.882591922641312
512	ZNF141	ENSG00000131127	hsa-miR-7851-3p	MIMAT0030426	0.882579705509178
513	PAX9	ENSG00000198807	hsa-miR-7851-3p	MIMAT0030426	0.882562710097743
514	IFT172	ENSG00000138002	hsa-miR-7851-3p	MIMAT0030426	0.882490329665238
515	SRD5A1	ENSG00000145545	hsa-miR-3682-3p	MIMAT0018110	0.881991155857073
516	PHF6	ENSG00000156531	hsa-miR-3682-3p	MIMAT0018110	0.881666200952783
517	WEE2	ENSG00000214102	hsa-miR-7851-3p	MIMAT0030426	0.881539889585741
518	MOSMO	ENSG00000185716	hsa-miR-649	MIMAT0003319	0.881400537748059
519	PANK2	ENSG00000125779	hsa-miR-7851-3p	MIMAT0030426	0.881262467896036
520	HYOU1	ENSG00000149428	hsa-miR-649	MIMAT0003319	0.880985209395957
521	PUM2	ENSG00000055917	hsa-miR-649	MIMAT0003319	0.88083847524067
522	PCYT1A	ENSG00000161217	hsa-miR-217-3p	MIMAT0037308	0.880775344054497
523	SESTD1	ENSG00000187231	hsa-miR-217-3p	MIMAT0037308	0.880160634658848
524	STC1	ENSG00000159167	hsa-miR-7851-3p	MIMAT0030426	0.880010591279146
525	CSNK2B	ENSG00000204435	hsa-miR-7851-3p	MIMAT0030426	0.879945617283269
526	AC022335.1	ENSG00000257062	hsa-miR-3682-3p	MIMAT0018110	0.879905700507404
527	ENTPD1	ENSG00000138185	hsa-miR-3682-3p	MIMAT0018110	0.879813322471356
528	NDST1	ENSG00000070614	hsa-miR-7851-3p	MIMAT0030426	0.87979939086729
529	PLS3	ENSG00000102024	hsa-miR-3682-3p	MIMAT0018110	0.87958494973053
530	DPH5	ENSG00000117543	hsa-miR-3682-3p	MIMAT0018110	0.879106800086458
531	TCP10L2	ENSG00000166984	hsa-miR-7851-3p	MIMAT0030426	0.878941718481558
532	SYTL5	ENSG00000147041	hsa-miR-3682-3p	MIMAT0018110	0.878771369050496
533	PLCB4	ENSG00000101333	hsa-miR-3682-3p	MIMAT0018110	0.878665270085057
534	BACE1	ENSG00000186318	hsa-miR-7851-3p	MIMAT0030426	0.878650323855037
535	MARVELD2	ENSG00000152939	hsa-miR-7851-3p	MIMAT0030426	0.878531380537383
536	NHLRC2	ENSG00000196865	hsa-miR-217-3p	MIMAT0037308	0.878440361264203
537	CENPJ	ENSG00000151849	hsa-miR-649	MIMAT0003319	0.878284926765847
538	NAA25	ENSG00000111300	hsa-miR-217-3p	MIMAT0037308	0.878017530763389
539	GAS2L3	ENSG00000139354	hsa-miR-649	MIMAT0003319	0.877967569082541
540	PTCH1	ENSG00000185920	hsa-miR-7851-3p	MIMAT0030426	0.877720322781783
541	FAM20B	ENSG00000116199	hsa-miR-649	MIMAT0003319	0.877672005333742
542	CRCP	ENSG00000241258	hsa-miR-7851-3p	MIMAT0030426	0.877558633283334
543	SPIN3	ENSG00000204271	hsa-miR-217-3p	MIMAT0037308	0.877292337799694
544	TSGA10	ENSG00000135951	hsa-miR-217-3p	MIMAT0037308	0.877185720365981
545	RFFL	ENSG00000092871	hsa-miR-217-3p	MIMAT0037308	0.877079287849881
546	PLEKHH2	ENSG00000152527	hsa-miR-217-3p	MIMAT0037308	0.876932730547521
547	STK38L	ENSG00000211455	hsa-miR-3682-3p	MIMAT0018110	0.87635917041303
548	NONO	ENSG00000147140	hsa-miR-7851-3p	MIMAT0030426	0.876317540787408
549	GFRA2	ENSG00000168546	hsa-miR-7851-3p	MIMAT0030426	0.875880712105268
550	TRDMT1	ENSG00000107614	hsa-miR-217-3p	MIMAT0037308	0.875409047055891
551	SUPT7L	ENSG00000119760	hsa-miR-7851-3p	MIMAT0030426	0.875404906504563
552	SAR1B	ENSG00000152700	hsa-miR-7851-3p	MIMAT0030426	0.875283593697036
553	LCP2	ENSG00000043462	hsa-miR-217-3p	MIMAT0037308	0.875223963045352
554	MRPL42	ENSG00000198015	hsa-miR-217-3p	MIMAT0037308	0.874504697793691
555	PCDH11Y	ENSG00000099715	hsa-miR-3682-3p	MIMAT0018110	0.874018107846422
556	CD2BP2	ENSG00000169217	hsa-miR-7851-3p	MIMAT0030426	0.87360608765477
557	ZC3H12C	ENSG00000149289	hsa-miR-649	MIMAT0003319	0.873538424162475
558	OPRM1	ENSG00000112038	hsa-miR-217-3p	MIMAT0037308	0.873511082971356
559	NFIA	ENSG00000162599	hsa-miR-649	MIMAT0003319	0.873471567194218
560	SV2C	ENSG00000122012	hsa-miR-7851-3p	MIMAT0030426	0.87332185830409
561	NDEL1	ENSG00000166579	hsa-miR-3682-3p	MIMAT0018110	0.872700304281808
562	DMTF1	ENSG00000135164	hsa-miR-217-3p	MIMAT0037308	0.872661747329682
563	PPP2R2B	ENSG00000156475	hsa-miR-217-3p	MIMAT0037308	0.872376864621204
564	INTS14	ENSG00000138614	hsa-miR-217-3p	MIMAT0037308	0.87233241939365
565	OR9Q2	ENSG00000186513	hsa-miR-3682-3p	MIMAT0018110	0.872216927377012
566	MFAP5	ENSG00000197614	hsa-miR-217-3p	MIMAT0037308	0.872210437810067
567	SH3PXD2A	ENSG00000107957	hsa-miR-7851-3p	MIMAT0030426	0.87212399470804
568	RNF123	ENSG00000164068	hsa-miR-7851-3p	MIMAT0030426	0.872004188805833
569	GUCY1A2	ENSG00000152402	hsa-miR-649	MIMAT0003319	0.871775105336457
570	LZTS2	ENSG00000107816	hsa-miR-7851-3p	MIMAT0030426	0.87171004779895
571	CD302	ENSG00000241399	hsa-miR-649	MIMAT0003319	0.871645901537271
572	SGO1	ENSG00000129810	hsa-miR-3682-3p	MIMAT0018110	0.871468643800747
573	IL2RG	ENSG00000147168	hsa-miR-3682-3p	MIMAT0018110	0.871264518663841
574	PPP1R2B	ENSG00000231989	hsa-miR-3682-3p	MIMAT0018110	0.871154085289097
575	SCUBE2	ENSG00000175356	hsa-miR-3682-3p	MIMAT0018110	0.870966239430117
576	TMEM63A	ENSG00000196187	hsa-miR-3682-3p	MIMAT0018110	0.870463555139831
577	PRXL2B	ENSG00000157870	hsa-miR-7851-3p	MIMAT0030426	0.870393531686236
578	MSI2	ENSG00000153944	hsa-miR-217-3p	MIMAT0037308	0.870319602539865
579	NUTM2D	ENSG00000214562	hsa-miR-7851-3p	MIMAT0030426	0.870196299779021
580	RBPJ	ENSG00000168214	hsa-miR-649	MIMAT0003319	0.870083164457219
581	CCDC90B	ENSG00000137500	hsa-miR-7851-3p	MIMAT0030426	0.869948143348034
582	FPGT-TNNI3K	ENSG00000259030	hsa-miR-7851-3p	MIMAT0030426	0.869876629410989
583	ZNF432	ENSG00000256087	hsa-miR-217-3p	MIMAT0037308	0.869823945789853
584	STYX	ENSG00000198252	hsa-miR-649	MIMAT0003319	0.869616322110031
585	MOB1B	ENSG00000173542	hsa-miR-217-3p	MIMAT0037308	0.869601562622027
586	PCDH10	ENSG00000138650	hsa-miR-3682-3p	MIMAT0018110	0.869505973602819
587	FAM76B	ENSG00000077458	hsa-miR-217-3p	MIMAT0037308	0.869351203572764
588	CPN2	ENSG00000178772	hsa-miR-7851-3p	MIMAT0030426	0.869246524721437
589	PPP1R27	ENSG00000182676	hsa-miR-7851-3p	MIMAT0030426	0.869131219280159
590	PLEKHH1	ENSG00000054690	hsa-miR-217-3p	MIMAT0037308	0.869086762360594
591	SNTB2	ENSG00000168807	hsa-miR-649	MIMAT0003319	0.86894714921957
592	MMP24OS	ENSG00000126005	hsa-miR-7851-3p	MIMAT0030426	0.868927675387354
593	PTPRD	ENSG00000153707	hsa-miR-7851-3p	MIMAT0030426	0.868621393141877
594	SCN1A	ENSG00000144285	hsa-miR-217-3p	MIMAT0037308	0.86859046594233
595	USP37	ENSG00000135913	hsa-miR-3682-3p	MIMAT0018110	0.868586054982515
596	CDH2	ENSG00000170558	hsa-miR-217-3p	MIMAT0037308	0.86858153211947
597	C7orf57	ENSG00000164746	hsa-miR-217-3p	MIMAT0037308	0.868552436152679
598	MTHFD1	ENSG00000100714	hsa-miR-649	MIMAT0003319	0.868488646243797
599	CELA3B	ENSG00000219073	hsa-miR-3682-3p	MIMAT0018110	0.868444181608336
600	PTPN23	ENSG00000076201	hsa-miR-3682-3p	MIMAT0018110	0.868264407326042
601	ARHGAP19	ENSG00000213390	hsa-miR-7851-3p	MIMAT0030426	0.868101683029983
602	GRB10	ENSG00000106070	hsa-miR-217-3p	MIMAT0037308	0.867972599517964
603	FAM53B	ENSG00000189319	hsa-miR-7851-3p	MIMAT0030426	0.867811166237085
604	AC018755.2	ENSG00000268500	hsa-miR-217-3p	MIMAT0037308	0.867662421702772
